monthyear,business_level,category,brand,Sales Amount,Spend on meta Amount,Spend on tv Amount,Spend on ucontent Amount,Spend on youtube Amount
2021-08-01,Business Unit 3,Category 14,Brand 56,61988689606.745995,169645860.0,0.0,189834304.81733,0.0
2021-09-01,Business Unit 3,Category 14,Brand 56,61675160809.70001,169645860.0,0.0,189834304.81733,0.0
2021-10-01,Business Unit 3,Category 14,Brand 56,64566925289.72,169645860.0,0.0,189834304.81733,0.0
2021-11-01,Business Unit 3,Category 14,Brand 56,66238128019.39201,169645860.0,0.0,248649393.50693,0.0
2021-12-01,Business Unit 3,Category 14,Brand 56,64056209569.78001,169645860.0,0.0,248649393.50693,0.0
2022-01-01,Business Unit 3,Category 14,Brand 56,67099002847.46,1225220100.0,4738057405.892125,189834307.95892,0.0
2022-02-01,Business Unit 3,Category 14,Brand 56,58751259120.61599,7531586605.387698,4984985209.64985,267728778.8340823,0.0
2022-03-01,Business Unit 3,Category 14,Brand 56,62592473359.64099,1255379364.0,4151538865.598199,267728778.8340823,0.0
2022-04-01,Business Unit 3,Category 14,Brand 56,61317962026.7,3203165164.0,0.0,267728778.8340823,3141590000.0
2022-05-01,Business Unit 3,Category 14,Brand 56,73690462361.77501,1801701865.0,0.0,267728778.8340823,4398226000.0
2022-06-01,Business Unit 3,Category 14,Brand 56,65913362069.075,10895805028.48692,9438556239.397,267728778.8340823,2010617600.0
2022-07-01,Business Unit 3,Category 14,Brand 56,63907851751.937996,2586785206.0,6998465222.254499,267728778.8340823,628318000.0
2022-08-01,Business Unit 3,Category 14,Brand 56,67526403600.6,1318211164.0,10650580607.39355,267728778.8340823,0.0
2022-09-01,Business Unit 3,Category 14,Brand 56,66340811516.85999,7704442541.657,6070830956.37737,267728778.8340823,0.0
2022-10-01,Business Unit 3,Category 14,Brand 56,62435046399.787,2370643814.0,4362264556.990924,267728778.8340823,0.0
2022-11-01,Business Unit 3,Category 14,Brand 56,57724401526.488,2056484814.0,4223982038.190225,267728778.8340823,0.0
2022-12-01,Business Unit 3,Category 14,Brand 56,62067832227.86699,4771686596.495096,3217662192.846885,267728778.8340823,0.0
2023-01-01,Business Unit 3,Category 14,Brand 56,68163350291.69401,2532524923.29759,5016766665.06225,0.0,0.0
2023-02-01,Business Unit 3,Category 14,Brand 56,54618267197.069,5930026086.38157,2639109816.87345,0.0,0.0
2023-03-01,Business Unit 3,Category 14,Brand 56,56841232090.826004,5714315921.59133,3924508534.1628,0.0,471238500.0
2023-04-01,Business Unit 3,Category 14,Brand 56,62272157157.399994,4441971971.59133,1994994520.05385,0.0,848229300.0
2023-05-01,Business Unit 3,Category 14,Brand 56,65838088001.88,6718996403.59133,3738833245.2581,0.0,1256636000.0
2023-06-01,Business Unit 3,Category 14,Brand 56,59796709272.682,9097274457.22037,0.0,0.0,628318000.0
2023-07-01,Business Unit 3,Category 14,Brand 56,61696774006.42299,9959127610.971859,0.0,0.0,0.0
2023-08-01,Business Unit 3,Category 14,Brand 56,63199554525.4,8260985514.5722,0.0,0.0,1884954000.0
2023-09-01,Business Unit 3,Category 14,Brand 56,61533845808.32,8484347439.638909,0.0,0.0,0.0
2023-10-01,Business Unit 3,Category 14,Brand 56,65621494220.92,8508105698.30596,0.0,0.0,0.0
2023-11-01,Business Unit 3,Category 14,Brand 56,58622901293.03199,9449013716.00339,0.0,0.0,0.0
2023-12-01,Business Unit 3,Category 14,Brand 56,59375875385.118996,13097086938.24066,0.0,0.0,0.0
2024-01-01,Business Unit 3,Category 14,Brand 56,59826462122.604706,7419839328.209129,0.0,0.0,0.0
2024-02-01,Business Unit 3,Category 14,Brand 56,55626925673.11165,7891547052.94994,0.0,0.0,0.0
2024-03-01,Business Unit 3,Category 14,Brand 56,56925349451.04821,10122098327.35392,0.0,0.0,0.0
2024-04-01,Business Unit 3,Category 14,Brand 56,62312367273.06879,7200397243.525169,0.0,0.0,0.0
2024-05-01,Business Unit 3,Category 14,Brand 56,63094819792.68036,7200797083.10924,0.0,0.0,0.0
2024-06-01,Business Unit 3,Category 14,Brand 56,61482326920.88048,9785996785.18486,0.0,0.0,0.0
2024-07-01,Business Unit 3,Category 14,Brand 56,59407351150.99813,6966251408.65994,0.0,0.0,0.0
2024-08-01,Business Unit 3,Category 14,Brand 56,58595941073.66472,8492861447.80601,0.0,0.0,0.0
2024-09-01,Business Unit 3,Category 14,Brand 56,52168863407.61,6772840922.80601,0.0,0.0,0.0
2024-10-01,Business Unit 3,Category 14,Brand 56,56138501133.450005,6184648314.77876,0.0,0.0,0.0
2024-12-01,Business Unit 3,Category 14,Brand 56,55612919409.62998,1602210900.0,0.0,0.0,0.0
2025-01-01,Business Unit 3,Category 14,Brand 56,58044673432.310005,5138063743.98853,0.0,0.0,0.0
2025-02-01,Business Unit 3,Category 14,Brand 56,49430848342.19,5865577479.654429,0.0,0.0,0.0
2025-03-01,Business Unit 3,Category 14,Brand 56,57836923227.200005,4341677380.0,0.0,0.0,0.0
2025-04-01,Business Unit 3,Category 14,Brand 56,60229240870.61,6800680454.7835,0.0,0.0,0.0
2025-05-01,Business Unit 3,Category 14,Brand 56,56629889791.709984,5211112412.5,0.0,0.0,0.0
2018-01-01,Business Unit 3,Category 14,Brand 57,353965516377.25604,8953531500.0,10330972956.13071,0.0,0.0
2018-02-01,Business Unit 3,Category 14,Brand 57,347268106426.03204,17168475191.0,9948742397.963896,0.0,1256636000.0
2018-03-01,Business Unit 3,Category 14,Brand 57,382707527132.757,22080788849.77576,17999180948.18844,0.0,2513272000.0
2018-04-01,Business Unit 3,Category 14,Brand 57,364908878204.544,12132374501.44711,18404090356.53866,0.0,1256636000.0
2018-05-01,Business Unit 3,Category 14,Brand 57,362617409998.36,5497782500.0,32841805324.63725,0.0,7853975000.0
2018-06-01,Business Unit 3,Category 14,Brand 57,384244507628.79205,13757086183.21524,34803351023.84876,0.0,0.0
2018-07-01,Business Unit 3,Category 14,Brand 57,380119660277.32,27957859754.8923,25087108150.59728,0.0,2199113000.0
2018-08-01,Business Unit 3,Category 14,Brand 57,357125827426.2249,9877386691.840221,19180086461.33271,0.0,10932733200.0
2018-09-01,Business Unit 3,Category 14,Brand 57,341970901881.172,4916081864.674952,9057462601.001127,0.0,0.0
2018-10-01,Business Unit 3,Category 14,Brand 57,336791519527.672,6067302582.089093,9464033285.664919,0.0,0.0
2018-11-01,Business Unit 3,Category 14,Brand 57,334359323169.12,4574704021.438057,22421947930.33496,0.0,0.0
2018-12-01,Business Unit 3,Category 14,Brand 57,327875245714.27704,3434623736.08154,4084715452.076102,0.0,0.0
2019-01-01,Business Unit 3,Category 14,Brand 57,359312030690.438,1194688871.744,3081973742.714441,0.0,8576540700.0
2019-02-01,Business Unit 3,Category 14,Brand 57,308919630870.404,11422276552.97125,4243084634.207201,0.0,2199113000.0
2019-03-01,Business Unit 3,Category 14,Brand 57,338039139792.69,19773930032.50181,4441368562.315963,0.0,2701767400.0
2019-04-01,Business Unit 3,Category 14,Brand 57,352274942603.644,11630560392.85229,7977031546.826115,0.0,2356192500.0
2019-05-01,Business Unit 3,Category 14,Brand 57,331173152750.38403,10094565685.57012,4307589696.877437,0.0,5057959900.0
2019-06-01,Business Unit 3,Category 14,Brand 57,327988921320.99603,7725878238.545,6500222062.605233,0.0,1971384479.089728
2019-07-01,Business Unit 3,Category 14,Brand 57,365043902171.9489,22508297735.78152,4133432974.822849,0.0,0.0
2019-08-01,Business Unit 3,Category 14,Brand 57,342957174844.885,5805335539.978907,5160127923.181686,0.0,1570795000.0
2019-09-01,Business Unit 3,Category 14,Brand 57,337047230188.19904,4210492019.417624,6273485610.578066,0.0,0.0
2019-10-01,Business Unit 3,Category 14,Brand 57,366440432546.33093,5573029110.528437,6478645319.00764,0.0,1048357033.248782
2019-11-01,Business Unit 3,Category 14,Brand 57,342649647741.375,6626080261.0365,8358090087.925363,0.0,1048357033.248782
2019-12-01,Business Unit 3,Category 14,Brand 57,351117429423.00604,4134694622.454563,9206658631.579035,0.0,1048357033.248782
2020-01-01,Business Unit 3,Category 14,Brand 57,378169767098.748,2425344645.0097,16975207888.57745,376990800.0,0.0
2020-02-01,Business Unit 3,Category 14,Brand 57,316262810039.919,6519627489.36283,31382067262.84974,239903236.3636365,0.0
2020-03-01,Business Unit 3,Category 14,Brand 57,339737345116.73004,5378122347.871071,26762437212.75855,239903236.3636363,0.0
2020-04-01,Business Unit 3,Category 14,Brand 57,308211529993.241,4860039730.0,24270826976.73682,239903236.3636363,0.0
2020-05-01,Business Unit 3,Category 14,Brand 57,284336677810.6799,4725431525.750884,22553984327.13945,451960561.3636364,0.0
2020-06-01,Business Unit 3,Category 14,Brand 57,329996138463.9801,5960804700.112937,23467884460.45054,451960561.3636364,644662473.0477306
2020-07-01,Business Unit 3,Category 14,Brand 57,309558923700.91,7627351897.168349,21010222861.38753,451960561.3636364,3141590000.0
2020-08-01,Business Unit 3,Category 14,Brand 57,317740407573.4559,6849360491.389999,20433453349.8823,451960561.3636364,942477000.0
2020-09-01,Business Unit 3,Category 14,Brand 57,314889072529.3049,7754211487.914989,18303390924.05091,451960561.3636364,942477000.0
2020-10-01,Business Unit 3,Category 14,Brand 57,329928845606.18005,4026370999.07543,16343543073.38665,451960561.3636364,0.0
2020-11-01,Business Unit 3,Category 14,Brand 57,317529630760.54004,1479632561.2913,24727018701.18648,451960561.3636364,0.0
2020-12-01,Business Unit 3,Category 14,Brand 57,328587710888.268,1034374081.711302,25940270589.01593,451960561.3636364,0.0
2021-01-01,Business Unit 3,Category 14,Brand 57,321782266683.488,6349728264.131715,35374197842.576,392698756.28318,0.0
2021-02-01,Business Unit 3,Category 14,Brand 57,332916956368.32,3925256012.6715,33146037858.5155,392698750.0,0.0
2021-03-01,Business Unit 3,Category 14,Brand 57,307129249410.8099,3111613765.0334,19109872253.576,392698750.0,0.0
2021-04-01,Business Unit 3,Category 14,Brand 57,320745689009.89996,3614167916.8965,19740809083.0,392698750.0,0.0
2021-05-01,Business Unit 3,Category 14,Brand 57,311667027980.2,1583361360.0,17701131304.2615,392698750.0,0.0
2021-06-01,Business Unit 3,Category 14,Brand 57,370758892319.5949,8547444719.701859,24744933754.283,392698750.0,0.0
2021-07-01,Business Unit 3,Category 14,Brand 57,287361565910.31396,2716894771.60164,20778840684.44,392698750.0,0.0
2021-08-01,Business Unit 3,Category 14,Brand 57,298136078584.82605,169645860.0,35225008288.7815,392698750.0,0.0
2021-09-01,Business Unit 3,Category 14,Brand 57,357715932696.26,1289869950.69936,28275534434.7025,392698750.0,0.0
2021-10-01,Business Unit 3,Category 14,Brand 57,368031474151.404,1112122860.0,16318061700.5525,392698750.0,0.0
2021-11-01,Business Unit 3,Category 14,Brand 57,350115819531.07196,1112122860.0,19656307380.5775,392698750.0,0.0
2021-12-01,Business Unit 3,Category 14,Brand 57,333092289762.85596,1456928070.45,20624247595.8455,392698750.0,5489645938.9795
2022-01-01,Business Unit 3,Category 14,Brand 57,325430163810.1809,3204421800.0,19783921224.67167,392698756.28318,1570795000.0
2022-02-01,Business Unit 3,Category 14,Brand 57,318493667864.39197,3393975601.671,37147904936.2542,489046151.4769218,1570795000.0
2022-03-01,Business Unit 3,Category 14,Brand 57,378849180860.985,6146047240.3075,27653639226.9621,489046151.4769218,1570795000.0
2022-04-01,Business Unit 3,Category 14,Brand 57,303523912032.165,3581569679.5,23072283097.1959,489046151.4769218,4712385000.0
2022-05-01,Business Unit 3,Category 14,Brand 57,343888824354.95,5208286552.295,30380055746.30545,489046151.4769218,4712385000.0
2022-06-01,Business Unit 3,Category 14,Brand 57,426702291289.2749,30176439033.26017,33702898493.30355,489046151.4769218,5432842708.81795
2022-07-01,Business Unit 3,Category 14,Brand 57,355043620844.10004,2217243100.18205,20480144849.60117,489046151.4769218,0.0
2022-08-01,Business Unit 3,Category 14,Brand 57,395029461063.50995,5056535873.80162,18483323628.4799,489046151.4769218,0.0
2022-09-01,Business Unit 3,Category 14,Brand 57,315118854705.08496,17556216885.82921,20058187144.6094,545719216.5204109,0.0
2022-10-01,Business Unit 3,Category 14,Brand 57,345035782735.665,17112969578.88,18328563627.20869,545719216.5204109,12563497383.192
2022-11-01,Business Unit 3,Category 14,Brand 57,314277297199.768,6957365214.0,18174823134.7243,489046151.4769218,9203904495.44453
2022-12-01,Business Unit 3,Category 14,Brand 57,362606809331.223,9753850273.87287,14289073565.06298,489046151.4769218,2941296358.755
2023-01-01,Business Unit 3,Category 14,Brand 57,292128644107.26,6105428693.28686,18379656703.38625,0.0,3298669500.0
2023-02-01,Business Unit 3,Category 14,Brand 57,301837792404.85504,17571835840.86769,16969818538.0563,0.0,5733401750.0
2023-03-01,Business Unit 3,Category 14,Brand 57,269247941482.86002,18290034539.1307,13120361143.8621,0.0,2607519700.0
2023-04-01,Business Unit 3,Category 14,Brand 57,295792746497.64996,11701555050.69597,12023292971.6375,0.0,2042033500.0
2023-05-01,Business Unit 3,Category 14,Brand 57,302855204808.64795,8527493348.6907,10340171756.36325,0.0,2638935600.0
2023-06-01,Business Unit 3,Category 14,Brand 57,321013912937.5559,7225173710.36076,10467090610.06365,0.0,8953531500.0
2023-07-01,Business Unit 3,Category 14,Brand 57,298742274136.364,9776320251.30385,12183199886.92955,0.0,4021235200.0
2023-08-01,Business Unit 3,Category 14,Brand 57,315997772627.0,12949282985.85725,11442120647.83402,0.0,16132064650.0
2023-09-01,Business Unit 3,Category 14,Brand 57,289209075299.104,11862027877.87347,11436810466.95167,0.0,4555305500.0
2023-10-01,Business Unit 3,Category 14,Brand 57,301858873416.2319,22822480283.05762,13731645003.0595,0.0,1366591650.0
2023-11-01,Business Unit 3,Category 14,Brand 57,277687427177.5199,9197434601.32606,14238588930.0455,0.0,14581312750.72678
2023-12-01,Business Unit 3,Category 14,Brand 57,262503870123.684,9658299681.10171,18363624393.64352,0.0,3817031850.0
2024-01-01,Business Unit 3,Category 14,Brand 57,275047335331.6557,7480142358.74566,9975860374.333374,0.0,5874773300.0
2024-02-01,Business Unit 3,Category 14,Brand 57,257132119992.2957,11821616550.12923,16273209282.9543,0.0,4932296300.0
2024-03-01,Business Unit 3,Category 14,Brand 57,261735242516.17722,24646823035.83858,16410152667.6016,0.0,1288051900.0
2024-04-01,Business Unit 3,Category 14,Brand 57,255168612285.194,13772947816.65645,15840522851.76315,0.0,2984510500.0
2024-05-01,Business Unit 3,Category 14,Brand 57,284143286294.03687,9410537526.017809,15999410148.31275,0.0,2874554850.0
2024-06-01,Business Unit 3,Category 14,Brand 57,249829120682.05252,6367630016.98382,11251014398.04862,0.0,2356192500.0
2024-07-01,Business Unit 3,Category 14,Brand 57,258560193265.6907,17362205727.15123,11995470398.71757,0.0,3141590000.0
2024-08-01,Business Unit 3,Category 14,Brand 57,263699594539.43307,6651250362.540076,11116700009.96382,0.0,1821179723.0
2024-09-01,Business Unit 3,Category 14,Brand 57,240492032019.03992,7915428289.688556,13264742165.08005,0.0,3186828896.0
2024-10-01,Business Unit 3,Category 14,Brand 57,240364379792.56998,9606883197.0832,7614834797.29955,0.0,599729531.0
2024-11-01,Business Unit 3,Category 14,Brand 57,215247364600.98,5761869945.582562,7558704699.91935,0.0,848229300.0
2024-12-01,Business Unit 3,Category 14,Brand 57,224205796981.3801,3948978630.0,0.0,0.0,0.0
2025-01-01,Business Unit 3,Category 14,Brand 57,254799687391.52002,6243792648.38354,5943169462.216869,0.0,2688886881.0
2025-02-01,Business Unit 3,Category 14,Brand 57,219838389979.27988,15852757101.71789,6152200028.61455,0.0,3562563060.438383
2025-03-01,Business Unit 3,Category 14,Brand 57,239395353215.47998,27856149121.72214,6053188616.31713,0.0,1653418817.941863
2025-04-01,Business Unit 3,Category 14,Brand 57,239088800004.8699,9010836831.64171,6142607880.98253,0.0,2054599860.0
2025-05-01,Business Unit 3,Category 14,Brand 57,261557234915.16,19096672413.94363,6623257959.446119,0.0,1045499160.87
2018-01-01,Business Unit 3,Category 14,Brand 59,237960011009.92,3948978630.0,18800509343.58922,0.0,0.0
2018-02-01,Business Unit 3,Category 14,Brand 59,231512070950.68802,7546301319.32537,10335101326.04016,0.0,0.0
2018-03-01,Business Unit 3,Category 14,Brand 59,246238176372.23898,11262600150.0,9792779414.267633,0.0,1256636000.0
2018-04-01,Business Unit 3,Category 14,Brand 59,230918899488.81302,19480784755.50742,4212648367.597809,0.0,1727874500.0
2018-05-01,Business Unit 3,Category 14,Brand 59,239747047932.8,11177629424.88267,22433482354.8396,0.0,1696458600.0
2018-06-01,Business Unit 3,Category 14,Brand 59,206459735442.336,10757239571.61871,28970114963.36497,0.0,3110174100.0
2018-07-01,Business Unit 3,Category 14,Brand 59,230466250719.32,11437272554.0,13976344173.58238,0.0,2544687900.0
2018-08-01,Business Unit 3,Category 14,Brand 59,215456077703.425,6061307660.397494,11480157335.61069,0.0,2261944800.0
2018-09-01,Business Unit 3,Category 14,Brand 59,206361751135.19,4833558637.51953,11042956602.43814,0.0,1413715500.0
2018-10-01,Business Unit 3,Category 14,Brand 59,214849762457.308,1534889139.572,10354102611.40194,0.0,0.0
2018-11-01,Business Unit 3,Category 14,Brand 59,197829266208.396,2233224981.643384,8892005627.16891,0.0,0.0
2018-12-01,Business Unit 3,Category 14,Brand 59,208911660986.088,1586502950.0,4503954868.066504,0.0,0.0
2019-01-01,Business Unit 3,Category 14,Brand 59,216196221856.111,997649603.5799999,12817493895.45403,0.0,0.0
2019-02-01,Business Unit 3,Category 14,Brand 59,191111297063.89398,6646600255.043052,13485486323.67973,0.0,0.0
2019-03-01,Business Unit 3,Category 14,Brand 59,214581366998.838,26154582853.75615,23959100132.79018,0.0,2450440200.0
2019-04-01,Business Unit 3,Category 14,Brand 59,204546740866.632,7222539400.178406,8551276030.07841,0.0,471238500.0
2019-05-01,Business Unit 3,Category 14,Brand 59,206983220468.99002,12676369982.69797,5950809318.380511,0.0,3141590000.0
2019-06-01,Business Unit 3,Category 14,Brand 59,200930149998.448,2990385464.521925,5208810189.37461,0.0,1570795000.0
2019-07-01,Business Unit 3,Category 14,Brand 59,205922201225.202,16949156843.99393,9459412762.17737,0.0,1570795000.0
2019-08-01,Business Unit 3,Category 14,Brand 59,199809832300.93298,7992617640.507069,28003318963.01359,0.0,1784692181.161391
2019-09-01,Business Unit 3,Category 14,Brand 59,199842163031.94098,2381598112.636898,34098450322.24431,0.0,4817356381.119993
2019-10-01,Business Unit 3,Category 14,Brand 59,216105896117.067,2127716427.319339,22202261982.23186,0.0,1225220100.0
2019-11-01,Business Unit 3,Category 14,Brand 59,184503656476.125,1748966773.715842,28827486134.05379,0.0,1225220100.0
2019-12-01,Business Unit 3,Category 14,Brand 59,194038579417.977,830604469.724281,30900993097.40736,0.0,0.0
2020-01-01,Business Unit 3,Category 14,Brand 59,192184635738.70798,7515625757.0,20792823431.41161,156322436.9557405,1225220100.0
2020-02-01,Business Unit 3,Category 14,Brand 59,176991113875.551,1680750650.0,14684196217.52132,156322436.9557405,942477000.0
2020-03-01,Business Unit 3,Category 14,Brand 59,185311279154.58,3000218450.0,12229124025.01812,85039405.8802289,0.0
2020-04-01,Business Unit 3,Category 14,Brand 59,163652139819.42,3864155700.0,19869141361.97874,85039405.8802289,0.0
2020-05-01,Business Unit 3,Category 14,Brand 59,149922975572.904,4303978300.0,14629072907.02567,174143192.0778289,0.0
2020-06-01,Business Unit 3,Category 14,Brand 59,156608336898.16,4461057800.0,12732647130.88309,174143192.0778289,0.0
2020-07-01,Business Unit 3,Category 14,Brand 59,142666286575.202,4654559298.53228,15234268896.40138,174143192.0778289,1256636000.0
2020-08-01,Business Unit 3,Category 14,Brand 59,156033235861.965,8961385475.0,15625851981.63823,174143192.0778289,1256636000.0
2020-09-01,Business Unit 3,Category 14,Brand 59,161699794001.535,2951523805.0,8970515392.335348,174143192.0778289,2037174357.795362
2020-10-01,Business Unit 3,Category 14,Brand 59,157792056594.26,4645793030.929,15955352816.08201,174143192.0778289,1570795000.0
2020-11-01,Business Unit 3,Category 14,Brand 59,164538081394.098,4812915880.0,15449578163.51695,174143108.9168,1570795000.0
2020-12-01,Business Unit 3,Category 14,Brand 59,176463770662.21802,2184023629.071,15757527440.54078,174143108.9168,1570795000.0
2021-01-01,Business Unit 3,Category 14,Brand 59,167079253854.888,3917463055.01478,22590118901.1575,156322423.93385,1256636000.0
2021-02-01,Business Unit 3,Category 14,Brand 59,166458478184.16,2962519370.0,14816055112.272,156322436.50021,942477000.0
2021-03-01,Business Unit 3,Category 14,Brand 59,171631051141.335,2965660960.0,12338939043.264,156322436.50021,1570795000.0
2021-04-01,Business Unit 3,Category 14,Brand 59,163288714405.04,6304739004.2955,13211718926.637,156322436.50021,1570795000.0
2021-05-01,Business Unit 3,Category 14,Brand 59,162066854549.704,8095897064.9375,7917057813.040999,154931230.49256,1570795000.0
2021-06-01,Business Unit 3,Category 14,Brand 59,167950609341.355,3053310849.7615,9537912478.896,157713642.50786,1570795000.0
2021-07-01,Business Unit 3,Category 14,Brand 59,142258200945.69998,2463006560.0,12155234253.855,154931230.49256,1570795000.0
2021-08-01,Business Unit 3,Category 14,Brand 59,147592118111.3,3110174100.0,16547996400.527,154931230.49256,0.0
2021-09-01,Business Unit 3,Category 14,Brand 59,163439176145.705,3441799910.00217,13859448968.3265,154931230.49256,0.0
2021-10-01,Business Unit 3,Category 14,Brand 59,167874005753.272,1102006940.2,16434016059.578,154931230.49256,0.0
2021-11-01,Business Unit 3,Category 14,Brand 59,173480811479.36002,1546073545.5469,18721250030.76,159104848.51551,0.0
2021-12-01,Business Unit 3,Category 14,Brand 59,172951765838.40598,641164244.2530999,19571781173.753,159104848.51551,0.0
2022-01-01,Business Unit 3,Category 14,Brand 59,174457407403.396,1710909914.0,14214172217.67637,154931217.9262,0.0
2022-02-01,Business Unit 3,Category 14,Brand 59,166977262763.85602,4871437820.643519,20233175262.69645,187720845.7446119,0.0
2022-03-01,Business Unit 3,Category 14,Brand 59,164717035156.95,5091988038.36818,16850363630.9574,187720845.7446119,0.0
2022-04-01,Business Unit 3,Category 14,Brand 59,159426701269.42,7158164660.65977,16980944620.41285,187720845.7446119,628318000.0
2022-05-01,Business Unit 3,Category 14,Brand 59,185980690722.575,5437619480.705,19652179708.3083,187720845.7446119,628318000.0
2022-06-01,Business Unit 3,Category 14,Brand 59,176925340290.675,9968942242.080692,22935696228.03577,187720845.7446119,9424770000.0
2022-07-01,Business Unit 3,Category 14,Brand 59,173971374213.609,5672442727.19716,16796321010.17655,187720845.7446119,0.0
2022-08-01,Business Unit 3,Category 14,Brand 59,168816009001.5,3800454464.9675,21833690245.15678,187720845.7446119,0.0
2022-09-01,Business Unit 3,Category 14,Brand 59,165852028792.15,2471740651.4385,18532010270.59354,250746993.4499388,0.0
2022-10-01,Business Unit 3,Category 14,Brand 59,161016698609.977,3326551111.25,14693943770.9168,250746993.4499388,0.0
2022-11-01,Business Unit 3,Category 14,Brand 59,147517915012.13602,3844428641.65643,14228150023.3776,187720845.7446119,0.0
2022-12-01,Business Unit 3,Category 14,Brand 59,153536216563.67102,10677896352.04416,11200286671.50933,187720845.7446119,0.0
2023-01-01,Business Unit 3,Category 14,Brand 59,146064322053.63,5473450517.88397,13099335180.99587,0.0,0.0
2023-02-01,Business Unit 3,Category 14,Brand 59,126484408245.844,7022107914.391809,11064542582.56135,0.0,2717475350.0
2023-03-01,Business Unit 3,Category 14,Brand 59,128640683152.92201,15191368975.51226,10189732022.5362,0.0,3330085400.0
2023-04-01,Business Unit 3,Category 14,Brand 59,136998745746.28001,9063864954.47181,10435757993.61455,0.0,4743800900.0
2023-05-01,Business Unit 3,Category 14,Brand 59,141551889204.042,12125478159.52447,8956091785.89435,0.0,6660170800.0
2023-06-01,Business Unit 3,Category 14,Brand 59,135329394669.754,9489607418.021282,5225381317.930625,0.0,7037161600.0
2023-07-01,Business Unit 3,Category 14,Brand 59,139629541172.431,6550869414.391809,14372662057.53792,0.0,2419024300.0
2023-08-01,Business Unit 3,Category 14,Brand 59,135879042229.61,9523853939.567728,14549018603.29871,0.0,11875210200.0
2023-09-01,Business Unit 3,Category 14,Brand 59,126144383907.056,7117199104.079696,6348143576.15994,0.0,7539816000.0
2023-10-01,Business Unit 3,Category 14,Brand 59,131242988441.84,7919859174.080047,4110937358.56172,0.0,4701913033.333334
2023-11-01,Business Unit 3,Category 14,Brand 59,123416634301.12,8691218990.877653,7608232095.60542,0.0,3576176617.530562
2023-12-01,Business Unit 3,Category 14,Brand 59,118751750770.23799,8923549154.640867,7406760672.26942,0.0,2100152915.0
2024-01-01,Business Unit 3,Category 14,Brand 59,121852151858.8488,5383870582.8812,4054547875.80317,0.0,2183405050.0
2024-02-01,Business Unit 3,Category 14,Brand 59,114659144034.6133,12938160085.93137,4367216606.03805,0.0,2733183300.0
2024-03-01,Business Unit 3,Category 14,Brand 59,112892654671.96,15007710816.72363,4365801021.292,0.0,1460839350.0
2024-04-01,Business Unit 3,Category 14,Brand 59,116682884139.6381,5404655577.94045,4312544473.453,0.0,609468460.0
2024-05-01,Business Unit 3,Category 14,Brand 59,120773991363.67851,4174723092.94045,4176948422.509,0.0,675441850.0
2024-06-01,Business Unit 3,Category 14,Brand 59,115827999224.3997,5789500349.79886,0.0,0.0,0.0
2024-07-01,Business Unit 3,Category 14,Brand 59,111727652548.42609,8431516762.59872,4409034970.26195,0.0,942477000.0
2024-08-01,Business Unit 3,Category 14,Brand 59,107063516279.64769,5272789510.182402,4405949353.97098,0.0,2303916442.4
2024-09-01,Business Unit 3,Category 14,Brand 59,100366766479.98999,6843584510.182401,4667832293.22939,0.0,2042033500.0
2024-12-01,Business Unit 3,Category 14,Brand 59,96996270807.81999,4301150869.0,0.0,0.0,0.0
2025-01-01,Business Unit 3,Category 14,Brand 59,106375085629.3,6345101178.7226,0.0,0.0,942477000.0
2025-02-01,Business Unit 3,Category 14,Brand 59,95614087446.65001,5680050973.31054,0.0,0.0,942477000.0
2025-03-01,Business Unit 3,Category 14,Brand 59,100239161377.37,6050969375.15,0.0,0.0,942477000.0
2025-04-01,Business Unit 3,Category 14,Brand 59,99458193519.26999,6675878750.0,0.0,0.0,0.0
2025-05-01,Business Unit 3,Category 14,Brand 59,99916718004.54001,13527686540.0,0.0,0.0,0.0
2018-01-01,Business Unit 3,Category 14,Brand 60,240934511147.544,1162388300.0,4775424882.154173,0.0,0.0
2018-02-01,Business Unit 3,Category 14,Brand 60,234204071775.6959,1162388300.0,4891350550.74371,0.0,0.0
2018-03-01,Business Unit 3,Category 14,Brand 60,261071801454.904,1743582450.0,3357655754.911532,0.0,3141590000.0
2018-04-01,Business Unit 3,Category 14,Brand 60,236620600710.759,0.0,1895691458.907281,0.0,6283180000.0
2018-05-01,Business Unit 3,Category 14,Brand 60,248737562230.28,596902100.0,1770476182.17641,0.0,6283180000.0
2018-06-01,Business Unit 3,Category 14,Brand 60,252339676651.744,2075589883.785218,714088452.7247795,0.0,4712385000.0
2018-07-01,Business Unit 3,Category 14,Brand 60,251417728057.44,2686059450.0,1582937155.207573,0.0,0.0
2018-08-01,Business Unit 3,Category 14,Brand 60,244970608895.675,1254484783.68114,2126972390.494776,0.0,0.0
2018-09-01,Business Unit 3,Category 14,Brand 60,244686076346.011,1743582450.0,1518289302.712445,0.0,0.0
2018-10-01,Business Unit 3,Category 14,Brand 60,246786889309.06998,2398173253.011,606478890.0852315,0.0,7382736500.0
2018-11-01,Business Unit 3,Category 14,Brand 60,231265198525.30798,534384459.0,605544502.5515504,0.0,3141590000.0
2018-12-01,Business Unit 3,Category 14,Brand 60,240828720303.40698,31415900.0,2487265433.074391,0.0,3141590000.0
2019-01-01,Business Unit 3,Category 14,Brand 60,246646393948.521,471238500.0,1489738934.427608,0.0,0.0
